"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","FRANKED MAIL","17,949.72","14,214.68"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","PERSONNEL COMPENSATION","778,362.73","273,712.44"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","PERSONNEL BENEFITS","501.88","0.00"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","TRAVEL","38,309.84","11,790.15"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","93,844.27","31,196.03"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","PRINTING AND REPRODUCTION","54,552.42","20,539.23"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","OTHER SERVICES","31,177.86","9,979.00"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","SUPPLIES AND MATERIALS","20,647.85","5,949.52"
"HON. ILEANA ROS-LEHTINEN","2009","2009Q3","EQUIPMENT","2,671.99","931.93"
"HON. PETER J. ROSKAM","2009","2009Q3","FRANKED MAIL","68,751.66","36,829.67"
"HON. PETER J. ROSKAM","2009","2009Q3","PERSONNEL COMPENSATION","611,822.94","190,715.07"
"HON. PETER J. ROSKAM","2009","2009Q3","PERSONNEL BENEFITS","582.14","0.00"
"HON. PETER J. ROSKAM","2009","2009Q3","TRAVEL","33,431.21","16,430.66"
"HON. PETER J. ROSKAM","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","61,134.36","39,055.62"
"HON. PETER J. ROSKAM","2009","2009Q3","PRINTING AND REPRODUCTION","71,132.75","36,173.85"
"HON. PETER J. ROSKAM","2009","2009Q3","OTHER SERVICES","37,347.10","16,880.00"
"HON. PETER J. ROSKAM","2009","2009Q3","SUPPLIES AND MATERIALS","35,850.91","17,364.54"
"HON. PETER J. ROSKAM","2009","2009Q3","EQUIPMENT","2,403.99","801.33"
"HON. MIKE ROSS","2009","2009Q3","FRANKED MAIL","11,610.59","3,667.56"
"HON. MIKE ROSS","2009","2009Q3","PERSONNEL COMPENSATION","732,442.76","246,124.51"
"HON. MIKE ROSS","2009","2009Q3","PERSONNEL BENEFITS","1,935.12","0.00"
"HON. MIKE ROSS","2009","2009Q3","TRAVEL","75,412.19","27,915.54"
"HON. MIKE ROSS","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","89,759.33","30,143.50"
"HON. MIKE ROSS","2009","2009Q3","PRINTING AND REPRODUCTION","11,714.24","2,405.54"
"HON. MIKE ROSS","2009","2009Q3","OTHER SERVICES","45,751.09","10,514.37"
"HON. MIKE ROSS","2009","2009Q3","SUPPLIES AND MATERIALS","29,278.73","11,817.05"
"HON. MIKE ROSS","2009","2009Q3","EQUIPMENT","11,302.37","2,501.46"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","FRANKED MAIL","46,133.35","44,864.13"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","PERSONNEL COMPENSATION","685,139.08","226,239.39"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","PERSONNEL BENEFITS","1,399.75","0.00"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","TRAVEL","22,054.90","7,397.66"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","90,640.66","31,131.38"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","PRINTING AND REPRODUCTION","33,996.37","28,620.34"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","OTHER SERVICES","35,564.00","13,110.00"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","SUPPLIES AND MATERIALS","35,302.32","5,312.88"
"HON. STEVEN R. ROTHMAN","2009","2009Q3","EQUIPMENT","28,031.98","5,149.50"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","FRANKED MAIL","3,492.02","2,458.69"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","PERSONNEL COMPENSATION","769,159.92","273,004.24"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","PERSONNEL BENEFITS","1,766.71","0.00"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","TRAVEL","31,543.46","11,295.11"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","92,204.64","31,047.13"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","PRINTING AND REPRODUCTION","3,008.90","1,254.57"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","OTHER SERVICES","39,768.63","14,044.07"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","SUPPLIES AND MATERIALS","22,799.13","15,820.56"
"HON. LUCILLE ROYBAL-ALLARD","2009","2009Q3","EQUIPMENT","2,530.00","510.00"
"HON. EDWARD R ROYCE","2009","2009Q3","FRANKED MAIL","64,515.52","8,891.00"
"HON. EDWARD R ROYCE","2009","2009Q3","PERSONNEL COMPENSATION","677,213.79","229,534.73"
"HON. EDWARD R ROYCE","2009","2009Q3","PERSONNEL BENEFITS","814.18","0.00"
"HON. EDWARD R ROYCE","2009","2009Q3","TRAVEL","46,817.76","16,162.34"
"HON. EDWARD R ROYCE","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","83,204.05","28,217.13"
"HON. EDWARD R ROYCE","2009","2009Q3","PRINTING AND REPRODUCTION","47,006.16","5,606.91"
"HON. EDWARD R ROYCE","2009","2009Q3","OTHER SERVICES","26,557.90","10,104.60"
"HON. EDWARD R ROYCE","2009","2009Q3","SUPPLIES AND MATERIALS","39,105.79","10,445.74"
"HON. EDWARD R ROYCE","2009","2009Q3","EQUIPMENT","18,900.03","5,000.01"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","FRANKED MAIL","8,598.43","4,548.40"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","PERSONNEL COMPENSATION","702,234.88","241,725.01"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","PERSONNEL BENEFITS","1,202.85","0.00"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","TRAVEL","34,255.76","19,107.03"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","73,317.21","39,658.45"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","PRINTING AND REPRODUCTION","17,502.62","14,662.22"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","OTHER SERVICES","37,689.48","14,933.00"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","SUPPLIES AND MATERIALS","28,971.63","7,168.38"
"HON. C. A. DUTCH RUPPERSBERGER","2009","2009Q3","EQUIPMENT","16,255.98","7,443.66"
"HON. BOBBY L RUSH","2009","2009Q3","FRANKED MAIL","1,559.12","527.76"
"HON. BOBBY L RUSH","2009","2009Q3","PERSONNEL COMPENSATION","865,549.40","299,186.07"
"HON. BOBBY L RUSH","2009","2009Q3","PERSONNEL BENEFITS","871.82","0.00"
"HON. BOBBY L RUSH","2009","2009Q3","TRAVEL","37,767.98","10,024.86"
"HON. BOBBY L RUSH","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","94,458.43","32,960.43"
"HON. BOBBY L RUSH","2009","2009Q3","PRINTING AND REPRODUCTION","1,982.70","591.40"
"HON. BOBBY L RUSH","2009","2009Q3","OTHER SERVICES","38,986.05","13,278.64"
"HON. BOBBY L RUSH","2009","2009Q3","SUPPLIES AND MATERIALS","14,428.22","6,567.53"
"HON. BOBBY L RUSH","2009","2009Q3","EQUIPMENT","7,951.88","2,637.09"
"HON. PAUL RYAN","2009","2009Q3","FRANKED MAIL","49,446.65","38,401.30"
"HON. PAUL RYAN","2009","2009Q3","PERSONNEL COMPENSATION","675,235.71","242,291.15"
"HON. PAUL RYAN","2009","2009Q3","TRAVEL","45,875.61","18,660.90"
"HON. PAUL RYAN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","96,008.20","38,930.80"
"HON. PAUL RYAN","2009","2009Q3","PRINTING AND REPRODUCTION","41,345.70","29,124.67"
"HON. PAUL RYAN","2009","2009Q3","OTHER SERVICES","29,867.85","9,008.50"
"HON. PAUL RYAN","2009","2009Q3","SUPPLIES AND MATERIALS","13,898.99","6,240.48"
"HON. PAUL RYAN","2009","2009Q3","EQUIPMENT","225.00","75.00"
"HON. TIMOTHY J. RYAN","2009","2009Q3","FRANKED MAIL","22,516.68","17,767.12"
"HON. TIMOTHY J. RYAN","2009","2009Q3","PERSONNEL COMPENSATION","729,957.04","248,401.04"
"HON. TIMOTHY J. RYAN","2009","2009Q3","PERSONNEL BENEFITS","1,007.49","0.00"
"HON. TIMOTHY J. RYAN","2009","2009Q3","TRAVEL","44,350.59","20,586.80"
"HON. TIMOTHY J. RYAN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","51,697.91","19,339.36"
"HON. TIMOTHY J. RYAN","2009","2009Q3","PRINTING AND REPRODUCTION","22,875.78","18,366.56"
"HON. TIMOTHY J. RYAN","2009","2009Q3","OTHER SERVICES","25,067.72","8,752.72"
"HON. TIMOTHY J. RYAN","2009","2009Q3","SUPPLIES AND MATERIALS","12,518.60","3,787.93"
"HON. TIMOTHY J. RYAN","2009","2009Q3","EQUIPMENT","3,326.96","869.41"
"HON. GREGORIO SABLAN","2009","2009Q3","FRANKED MAIL","955.66","543.36"
"HON. GREGORIO SABLAN","2009","2009Q3","PERSONNEL COMPENSATION","445,723.85","167,573.32"
"HON. GREGORIO SABLAN","2009","2009Q3","PERSONNEL BENEFITS","1,489.12","0.00"
"HON. GREGORIO SABLAN","2009","2009Q3","TRAVEL","53,167.02","31,868.61"
"HON. GREGORIO SABLAN","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","25,289.71","14,795.55"
"HON. GREGORIO SABLAN","2009","2009Q3","PRINTING AND REPRODUCTION","3,025.01","1,345.46"
"HON. GREGORIO SABLAN","2009","2009Q3","OTHER SERVICES","41,182.68","22,141.16"
"HON. GREGORIO SABLAN","2009","2009Q3","SUPPLIES AND MATERIALS","42,784.09","21,258.66"
"HON. GREGORIO SABLAN","2009","2009Q3","EQUIPMENT","21,668.03","8,264.65"
"HON. JOHN T. SALAZAR","2009","2009Q3","FRANKED MAIL","29,430.38","23,158.83"
"HON. JOHN T. SALAZAR","2009","2009Q3","PERSONNEL COMPENSATION","715,977.72","243,022.19"
"HON. JOHN T. SALAZAR","2009","2009Q3","PERSONNEL BENEFITS","1,736.34","0.00"
"HON. JOHN T. SALAZAR","2009","2009Q3","TRAVEL","94,412.58","34,105.63"
"HON. JOHN T. SALAZAR","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","70,932.19","24,244.96"
"HON. JOHN T. SALAZAR","2009","2009Q3","PRINTING AND REPRODUCTION","27,499.60","24,609.12"
"HON. JOHN T. SALAZAR","2009","2009Q3","OTHER SERVICES","39,199.53","12,779.32"
"HON. JOHN T. SALAZAR","2009","2009Q3","SUPPLIES AND MATERIALS","21,406.80","5,719.65"
"HON. JOHN T. SALAZAR","2009","2009Q3","EQUIPMENT","6,762.90","2,690.00"
"HON. LINDA T. SANCHEZ","2009","2009Q3","FRANKED MAIL","46,435.63","21,574.51"
"HON. LINDA T. SANCHEZ","2009","2009Q3","PERSONNEL COMPENSATION","654,147.82","230,472.57"
"HON. LINDA T. SANCHEZ","2009","2009Q3","PERSONNEL BENEFITS","3,060.11","0.00"
"HON. LINDA T. SANCHEZ","2009","2009Q3","TRAVEL","32,785.50","8,114.97"
"HON. LINDA T. SANCHEZ","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","76,669.37","27,154.93"
"HON. LINDA T. SANCHEZ","2009","2009Q3","PRINTING AND REPRODUCTION","41,560.02","15,841.03"
"HON. LINDA T. SANCHEZ","2009","2009Q3","OTHER SERVICES","25,603.89","8,478.24"
"HON. LINDA T. SANCHEZ","2009","2009Q3","SUPPLIES AND MATERIALS","28,032.74","12,963.10"
"HON. LINDA T. SANCHEZ","2009","2009Q3","EQUIPMENT","6,723.07","4,411.89"
"HON. LORETTA SANCHEZ","2009","2009Q3","FRANKED MAIL","16,734.16","8,997.58"
"HON. LORETTA SANCHEZ","2009","2009Q3","PERSONNEL COMPENSATION","684,771.76","250,299.99"
"HON. LORETTA SANCHEZ","2009","2009Q3","PERSONNEL BENEFITS","1,901.99","0.00"
"HON. LORETTA SANCHEZ","2009","2009Q3","TRAVEL","22,936.65","12,629.23"
"HON. LORETTA SANCHEZ","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","93,958.34","32,194.50"
"HON. LORETTA SANCHEZ","2009","2009Q3","PRINTING AND REPRODUCTION","2,536.23","371.65"
"HON. LORETTA SANCHEZ","2009","2009Q3","OTHER SERVICES","13,717.40","5,182.00"
"HON. LORETTA SANCHEZ","2009","2009Q3","SUPPLIES AND MATERIALS","18,564.75","3,240.73"
"HON. LORETTA SANCHEZ","2009","2009Q3","EQUIPMENT","1,214.26","538.58"
"HON. JOHN P. SARBANES","2009","2009Q3","FRANKED MAIL","74,408.42","72,285.87"
"HON. JOHN P. SARBANES","2009","2009Q3","PERSONNEL COMPENSATION","663,224.02","253,205.05"
"HON. JOHN P. SARBANES","2009","2009Q3","PERSONNEL BENEFITS","2,668.67","0.00"
"HON. JOHN P. SARBANES","2009","2009Q3","TRAVEL","7,586.68","1,169.42"
"HON. JOHN P. SARBANES","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","68,487.43","23,141.87"
"HON. JOHN P. SARBANES","2009","2009Q3","PRINTING AND REPRODUCTION","63,221.88","48,231.51"
"HON. JOHN P. SARBANES","2009","2009Q3","OTHER SERVICES","28,108.14","13,214.97"
"HON. JOHN P. SARBANES","2009","2009Q3","SUPPLIES AND MATERIALS","24,057.59","3,975.69"
"HON. JOHN P. SARBANES","2009","2009Q3","EQUIPMENT","3,414.79","682.71"
"HON. STEVE SCALISE","2009","2009Q3","FRANKED MAIL","77,025.23","71,345.29"
"HON. STEVE SCALISE","2009","2009Q3","PERSONNEL COMPENSATION","545,032.08","193,480.61"
"HON. STEVE SCALISE","2009","2009Q3","PERSONNEL BENEFITS","611.81","-243.70"
"HON. STEVE SCALISE","2009","2009Q3","TRAVEL","67,733.39","25,620.50"
"HON. STEVE SCALISE","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","74,900.97","22,501.89"
"HON. STEVE SCALISE","2009","2009Q3","PRINTING AND REPRODUCTION","90,400.51","41,171.08"
"HON. STEVE SCALISE","2009","2009Q3","OTHER SERVICES","26,272.63","8,600.00"
"HON. STEVE SCALISE","2009","2009Q3","SUPPLIES AND MATERIALS","20,987.27","8,250.32"
"HON. STEVE SCALISE","2009","2009Q3","EQUIPMENT","2,369.24","1,628.40"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","FRANKED MAIL","71,807.37","28,284.99"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","PERSONNEL COMPENSATION","793,660.22","270,858.75"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","PERSONNEL BENEFITS","1,605.52","0.00"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","TRAVEL","11,767.04","3,199.13"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","62,485.38","22,285.88"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","PRINTING AND REPRODUCTION","13,415.72","10,374.60"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","OTHER SERVICES","37,163.61","12,860.97"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","SUPPLIES AND MATERIALS","13,538.25","3,247.32"
"HON. JANICE D. SCHAKOWSKY","2009","2009Q3","EQUIPMENT","5,791.63","3,133.21"
"HON. MARK H. SCHAUER","2009","2009Q3","FRANKED MAIL","80,848.16","35,100.69"
"HON. MARK H. SCHAUER","2009","2009Q3","PERSONNEL COMPENSATION","613,692.01","215,823.56"
"HON. MARK H. SCHAUER","2009","2009Q3","PERSONNEL BENEFITS","772.56","0.00"
"HON. MARK H. SCHAUER","2009","2009Q3","TRAVEL","48,850.10","19,419.16"
"HON. MARK H. SCHAUER","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","52,278.38","29,876.53"
"HON. MARK H. SCHAUER","2009","2009Q3","PRINTING AND REPRODUCTION","94,387.80","52,889.17"
"HON. MARK H. SCHAUER","2009","2009Q3","OTHER SERVICES","26,814.25","7,354.50"
"HON. MARK H. SCHAUER","2009","2009Q3","SUPPLIES AND MATERIALS","21,311.54","11,792.74"
"HON. MARK H. SCHAUER","2009","2009Q3","EQUIPMENT","14,991.47","8,228.24"
"HON. ADAM B. SCHIFF","2009","2009Q3","FRANKED MAIL","62,552.72","32,349.62"
"HON. ADAM B. SCHIFF","2009","2009Q3","PERSONNEL COMPENSATION","720,450.16","242,680.95"
"HON. ADAM B. SCHIFF","2009","2009Q3","PERSONNEL BENEFITS","2,396.14","0.00"
"HON. ADAM B. SCHIFF","2009","2009Q3","TRAVEL","25,345.45","8,514.40"
"HON. ADAM B. SCHIFF","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","98,845.29","41,280.71"
"HON. ADAM B. SCHIFF","2009","2009Q3","PRINTING AND REPRODUCTION","62,936.83","25,496.26"
"HON. ADAM B. SCHIFF","2009","2009Q3","OTHER SERVICES","27,794.14","8,891.71"
"HON. ADAM B. SCHIFF","2009","2009Q3","SUPPLIES AND MATERIALS","24,455.41","10,953.60"
"HON. ADAM B. SCHIFF","2009","2009Q3","EQUIPMENT","5,403.75","3,610.00"
"HON. JEAN SCHMIDT","2009","2009Q3","FRANKED MAIL","23,015.27","13,450.02"
"HON. JEAN SCHMIDT","2009","2009Q3","PERSONNEL COMPENSATION","747,775.28","258,698.77"
"HON. JEAN SCHMIDT","2009","2009Q3","PERSONNEL BENEFITS","497.81","0.00"
"HON. JEAN SCHMIDT","2009","2009Q3","TRAVEL","63,501.55","25,091.50"
"HON. JEAN SCHMIDT","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","95,589.37","32,818.61"
"HON. JEAN SCHMIDT","2009","2009Q3","PRINTING AND REPRODUCTION","1,406.20","31.50"
"HON. JEAN SCHMIDT","2009","2009Q3","OTHER SERVICES","37,100.58","10,963.58"
"HON. JEAN SCHMIDT","2009","2009Q3","SUPPLIES AND MATERIALS","32,271.66","11,514.72"
"HON. JEAN SCHMIDT","2009","2009Q3","EQUIPMENT","5,233.26","742.77"
"HON. AARON SCHOCK","2009","2009Q3","FRANKED MAIL","12,153.70","7,088.38"
"HON. AARON SCHOCK","2009","2009Q3","PERSONNEL COMPENSATION","597,237.27","202,125.98"
"HON. AARON SCHOCK","2009","2009Q3","PERSONNEL BENEFITS","257.59","0.00"
"HON. AARON SCHOCK","2009","2009Q3","TRAVEL","13,903.20","5,293.77"
"HON. AARON SCHOCK","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","60,064.07","42,928.98"
"HON. AARON SCHOCK","2009","2009Q3","PRINTING AND REPRODUCTION","29,276.50","8,701.21"
"HON. AARON SCHOCK","2009","2009Q3","OTHER SERVICES","39,510.95","12,753.03"
"HON. AARON SCHOCK","2009","2009Q3","SUPPLIES AND MATERIALS","40,384.28","13,035.95"
"HON. AARON SCHOCK","2009","2009Q3","EQUIPMENT","12,974.07","3,536.24"
"HON. KURT SCHRADER","2009","2009Q3","FRANKED MAIL","48,088.00","18,794.57"
"HON. KURT SCHRADER","2009","2009Q3","PERSONNEL COMPENSATION","627,315.55","223,162.77"
"HON. KURT SCHRADER","2009","2009Q3","PERSONNEL BENEFITS","752.26","0.00"
"HON. KURT SCHRADER","2009","2009Q3","TRAVEL","33,145.01","16,776.06"
"HON. KURT SCHRADER","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","78,520.16","27,914.19"
"HON. KURT SCHRADER","2009","2009Q3","PRINTING AND REPRODUCTION","55,152.82","24,758.31"
"HON. KURT SCHRADER","2009","2009Q3","OTHER SERVICES","41,462.98","11,278.98"
"HON. KURT SCHRADER","2009","2009Q3","SUPPLIES AND MATERIALS","30,931.62","7,557.92"
"HON. KURT SCHRADER","2009","2009Q3","EQUIPMENT","10,647.19","2,570.81"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","FRANKED MAIL","6,138.08","4,153.17"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","PERSONNEL COMPENSATION","638,290.56","218,069.57"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","PERSONNEL BENEFITS","2,134.55","0.00"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","TRAVEL","19,565.73","5,684.71"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","73,186.36","27,513.29"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","PRINTING AND REPRODUCTION","15,478.49","4,197.52"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","OTHER SERVICES","48,738.55","12,534.70"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","SUPPLIES AND MATERIALS","46,815.92","12,149.09"
"HON. ALLYSON Y. SCHWARTZ","2009","2009Q3","EQUIPMENT","2,055.40","683.52"
"HON. DAVID SCOTT","2009","2009Q3","FRANKED MAIL","19,868.31","3,292.54"
"HON. DAVID SCOTT","2009","2009Q3","PERSONNEL COMPENSATION","744,579.89","252,088.37"
"HON. DAVID SCOTT","2009","2009Q3","PERSONNEL BENEFITS","946.75","0.00"
"HON. DAVID SCOTT","2009","2009Q3","TRAVEL","20,112.70","8,353.23"
"HON. DAVID SCOTT","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","123,407.06","36,765.39"
"HON. DAVID SCOTT","2009","2009Q3","PRINTING AND REPRODUCTION","41,284.09","21,840.77"
"HON. DAVID SCOTT","2009","2009Q3","OTHER SERVICES","48,198.47","14,892.92"
"HON. DAVID SCOTT","2009","2009Q3","SUPPLIES AND MATERIALS","17,339.13","5,040.19"
"HON. DAVID SCOTT","2009","2009Q3","EQUIPMENT","4,885.22","1,671.74"
"HON. ROBERT C SCOTT","2009","2009Q3","FRANKED MAIL","3,849.86","1,704.24"
"HON. ROBERT C SCOTT","2009","2009Q3","PERSONNEL COMPENSATION","738,283.13","239,315.80"
"HON. ROBERT C SCOTT","2009","2009Q3","PERSONNEL BENEFITS","447.74","0.00"
"HON. ROBERT C SCOTT","2009","2009Q3","TRAVEL","24,538.93","10,122.32"
"HON. ROBERT C SCOTT","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","52,636.61","16,700.53"
"HON. ROBERT C SCOTT","2009","2009Q3","PRINTING AND REPRODUCTION","5,930.47","29.40"
"HON. ROBERT C SCOTT","2009","2009Q3","OTHER SERVICES","13,281.10","4,661.10"
"HON. ROBERT C SCOTT","2009","2009Q3","SUPPLIES AND MATERIALS","2,674.65","530.49"
"HON. ROBERT C SCOTT","2009","2009Q3","EQUIPMENT","4,605.19","1,922.49"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","FRANKED MAIL","82,033.80","5,111.29"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","PERSONNEL COMPENSATION","604,589.83","217,654.93"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","PERSONNEL BENEFITS","2,202.93","0.00"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","TRAVEL","32,901.32","9,159.78"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","29,284.57","10,239.92"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","PRINTING AND REPRODUCTION","72,137.80","121.70"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","OTHER SERVICES","41,984.02","14,099.99"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","SUPPLIES AND MATERIALS","30,932.76","22,806.72"
"HON. F JAMES SENSENBRENNER JR","2009","2009Q3","EQUIPMENT","2,909.06","883.02"
"HON. JOSE E SERRANO","2009","2009Q3","FRANKED MAIL","2,070.28","1,207.61"
"HON. JOSE E SERRANO","2009","2009Q3","PERSONNEL COMPENSATION","661,173.59","222,039.57"
"HON. JOSE E SERRANO","2009","2009Q3","PERSONNEL BENEFITS","3,145.79","0.00"
"HON. JOSE E SERRANO","2009","2009Q3","TRAVEL","21,121.33","7,987.82"
"HON. JOSE E SERRANO","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","116,898.08","41,689.94"
"HON. JOSE E SERRANO","2009","2009Q3","PRINTING AND REPRODUCTION","706.67","219.71"
"HON. JOSE E SERRANO","2009","2009Q3","OTHER SERVICES","53,330.70","17,015.97"
"HON. JOSE E SERRANO","2009","2009Q3","SUPPLIES AND MATERIALS","10,240.18","6,370.47"
"HON. JOSE E SERRANO","2009","2009Q3","EQUIPMENT","2,007.00","669.00"
"HON. PETE SESSIONS","2009","2009Q3","FRANKED MAIL","28,116.02","8,352.91"
"HON. PETE SESSIONS","2009","2009Q3","PERSONNEL COMPENSATION","665,692.92","214,084.07"
"HON. PETE SESSIONS","2009","2009Q3","PERSONNEL BENEFITS","590.17","0.00"
"HON. PETE SESSIONS","2009","2009Q3","TRAVEL","39,485.73","16,731.66"
"HON. PETE SESSIONS","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","68,968.25","39,255.92"
"HON. PETE SESSIONS","2009","2009Q3","PRINTING AND REPRODUCTION","24,047.37","21,878.85"
"HON. PETE SESSIONS","2009","2009Q3","OTHER SERVICES","30,030.00","7,434.00"
"HON. PETE SESSIONS","2009","2009Q3","SUPPLIES AND MATERIALS","41,592.89","23,210.87"
"HON. PETE SESSIONS","2009","2009Q3","EQUIPMENT","1,648.75","516.25"
"HON. JOE SESTAK","2009","2009Q3","FRANKED MAIL","17,106.40","6,350.28"
"HON. JOE SESTAK","2009","2009Q3","PERSONNEL COMPENSATION","527,339.96","178,388.24"
"HON. JOE SESTAK","2009","2009Q3","PERSONNEL BENEFITS","929.56","0.00"
"HON. JOE SESTAK","2009","2009Q3","TRAVEL","7,081.65","1,998.18"
"HON. JOE SESTAK","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","60,686.73","20,348.69"
"HON. JOE SESTAK","2009","2009Q3","PRINTING AND REPRODUCTION","11,213.29","3,438.51"
"HON. JOE SESTAK","2009","2009Q3","OTHER SERVICES","33,387.00","10,800.00"
"HON. JOE SESTAK","2009","2009Q3","SUPPLIES AND MATERIALS","29,682.86","10,512.03"
"HON. JOE SESTAK","2009","2009Q3","EQUIPMENT","2,603.64","1,102.02"
"HON. JOHN SHADEGG","2009","2009Q3","FRANKED MAIL","3,521.40","1,677.69"
"HON. JOHN SHADEGG","2009","2009Q3","PERSONNEL COMPENSATION","801,122.34","277,658.29"
"HON. JOHN SHADEGG","2009","2009Q3","PERSONNEL BENEFITS","2,917.25","0.00"
"HON. JOHN SHADEGG","2009","2009Q3","TRAVEL","40,144.44","13,663.23"
"HON. JOHN SHADEGG","2009","2009Q3","RENT, COMMUNICATION, UTILITIES","87,216.37","30,959.18"
"HON. JOHN SHADEGG","2009","2009Q3","PRINTING AND REPRODUCTION","5,814.87","631.24"
"HON. JOHN SHADEGG","2009","2009Q3","OTHER SERVICES","34,199.64","12,315.60"
"HON. JOHN SHADEGG","2009","2009Q3","SUPPLIES AND MATERIALS","17,670.65","4,791.18"
"HON. JOHN SHADEGG","2009","2009Q3","EQUIPMENT","6,718.81","4,954.93"
"HON. CAROL SHEA-PORTER","2009","2009Q3","FRANKED MAIL","16,783.99","4,205.68"
"HON. CAROL SHEA-PORTER","2009","2009Q3","PERSONNEL COMPENSATION","707,229.31","238,499.98"
"HON. CAROL SHEA-PORTER","2009","2009Q3","PERSONNEL BENEFITS","3,036.62","0.00"
